employee_id,department,job_title,annual_salary,overtime_flag,employment_status,employment_type,fte,start_date,termination_date,base_rate,age,gender,marital_status,total_working_years,years_at_company
1789,Research & Development,Research Director,231936,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,117.38,46,Male,Divorced,24,2
1790,Research & Development,Healthcare Representative,99852,Yes,ACTIVE,FULL_TIME,1.0,2012-01-04,,50.53,36,Male,Married,15,12
1792,Research & Development,Research Scientist,28104,Yes,TERMINATED,FULL_TIME,1.0,2019-01-02,2025-12-31,14.22,44,Male,Divorced,6,5
1794,Human Resources,Human Resources,48852,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,24.72,37,Male,Divorced,19,10
1797,Sales,Sales Executive,69756,Yes,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,35.3,35,Male,Single,10,10
1798,Research & Development,Research Scientist,37716,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,19.09,33,Male,Married,14,10
1799,Research & Development,Research Scientist,24528,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,12.41,28,Male,Married,5,5
1800,Research & Development,Research Director,161568,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,81.77,39,Male,Single,9,4
1801,Sales,Sales Executive,95892,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,48.53,46,Male,Single,6,2
1802,Research & Development,Laboratory Technician,40524,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,20.51,40,Female,Married,7,4
1803,Research & Development,Healthcare Representative,66456,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,33.63,42,Male,Married,10,0
1804,Research & Development,Manufacturing Director,69144,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,34.99,35,Male,Divorced,15,7
1805,Human Resources,Human Resources,31104,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,15.74,38,Male,Divorced,13,11
1807,Research & Development,Laboratory Technician,64152,No,TERMINATED,FULL_TIME,1.0,2017-01-02,2025-12-31,32.47,34,Male,Married,11,7
1809,Research & Development,Manufacturing Director,50556,No,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,25.59,37,Male,Single,10,10
1812,Sales,Sales Executive,49524,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,25.06,39,Male,Divorced,7,2
1813,Research & Development,Research Scientist,29256,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,14.81,43,Male,Single,7,3
1814,Research & Development,Healthcare Representative,82440,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,41.72,41,Male,Single,11,3
1815,Sales,Sales Executive,125364,Yes,ACTIVE,FULL_TIME,1.0,2002-01-06,,63.44,41,Female,Divorced,23,22
1816,Research & Development,Manufacturing Director,116004,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,58.71,30,Female,Single,9,7
1818,Human Resources,Human Resources,25776,Yes,TERMINATED,FULL_TIME,1.0,2019-01-02,2025-12-31,13.04,26,Female,Married,6,5
1821,Research & Development,Healthcare Representative,107112,No,TERMINATED,FULL_TIME,1.0,2015-01-03,2025-12-31,54.21,46,Female,Married,13,9
1822,Research & Development,Healthcare Representative,78156,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,39.55,40,Female,Divorced,12,5
1823,Sales,Sales Executive,81588,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,41.29,34,Male,Married,10,10
1824,Sales,Manager,195492,No,ACTIVE,FULL_TIME,1.0,2008-01-05,,98.93,58,Male,Divorced,37,16
1826,Research & Development,Laboratory Technician,32460,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,16.43,35,Male,Married,6,5
1827,Research & Development,Manufacturing Director,123996,Yes,ACTIVE,FULL_TIME,1.0,2002-01-06,,62.75,47,Female,Divorced,28,22
1829,Research & Development,Healthcare Representative,53376,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,27.01,40,Female,Divorced,15,7
1830,Research & Development,Research Scientist,82248,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,41.62,54,Female,Married,14,7
1833,Sales,Sales Executive,115644,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,58.52,31,Female,Married,9,3
1834,Research & Development,Research Scientist,43092,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,21.81,28,Female,Married,3,3
1835,Sales,Sales Representative,64860,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,32.82,38,Female,Married,20,4
1836,Sales,Sales Executive,56208,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,28.45,26,Male,Single,5,5
1837,Research & Development,Research Director,189444,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,95.87,58,Male,Married,23,2
1839,Research & Development,Research Scientist,18168,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,9.19,18,Female,Single,0,0
1842,Human Resources,Human Resources,35472,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,17.95,31,Male,Married,2,1
1844,Human Resources,Human Resources,28020,Yes,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,14.18,29,Male,Divorced,4,2
1845,Sales,Sales Executive,61848,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,31.3,45,Female,Married,10,8
1847,Research & Development,Research Scientist,83544,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,42.28,36,Female,Married,15,1
1849,Sales,Sales Executive,68100,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,34.46,43,Male,Married,7,7
1850,Research & Development,Laboratory Technician,28548,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,14.45,27,Female,Single,6,5
1852,Research & Development,Laboratory Technician,45744,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,23.15,29,Male,Married,11,11
1853,Sales,Sales Executive,55776,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,28.23,32,Male,Single,4,0
1854,Research & Development,Research Scientist,35232,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,17.83,42,Male,Married,10,6
1856,Research & Development,Laboratory Technician,25260,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,12.78,47,Female,Single,7,2
1857,Research & Development,Manufacturing Director,102936,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,52.09,46,Male,Divorced,12,9
1858,Human Resources,Human Resources,32472,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,16.43,28,Male,Divorced,3,3
1859,Research & Development,Healthcare Representative,76608,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,38.77,29,Male,Divorced,11,7
1860,Research & Development,Laboratory Technician,47616,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,24.1,42,Male,Single,8,0
1862,Sales,Sales Executive,118884,Yes,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,60.16,32,Male,Single,7,2
1863,Sales,Sales Executive,158700,No,ACTIVE,FULL_TIME,1.0,2005-01-05,,80.31,46,Female,Divorced,25,19
1864,Sales,Sales Representative,42480,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,21.5,27,Female,Married,9,9
1865,Human Resources,Human Resources,33648,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,17.03,29,Male,Married,1,1
1866,Research & Development,Manager,232704,No,ACTIVE,FULL_TIME,1.0,2008-01-05,,117.77,43,Female,Married,21,16
1867,Research & Development,Research Director,235980,No,ACTIVE,FULL_TIME,1.0,2002-01-06,,119.42,48,Male,Married,29,22
1868,Research & Development,Research Scientist,29268,Yes,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,14.81,29,Male,Single,1,1
1869,Sales,Sales Executive,87768,No,TERMINATED,FULL_TIME,1.0,2016-01-03,2025-12-31,44.42,46,Female,Married,14,8
1870,Research & Development,Research Scientist,57288,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,28.99,27,Female,Married,8,7
1871,Research & Development,Research Scientist,46824,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,23.7,39,Male,Divorced,7,2
1873,Research & Development,Research Scientist,31944,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,16.17,55,Male,Married,19,5
1875,Sales,Sales Representative,34272,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,17.34,28,Female,Married,1,1
1876,Sales,Sales Representative,12972,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,6.56,30,Male,Single,1,1
1878,Research & Development,Research Scientist,29664,Yes,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,15.01,22,Male,Single,1,1
1880,Sales,Sales Executive,68076,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,34.45,36,Female,Married,10,10
1881,Research & Development,Laboratory Technician,50364,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,25.49,31,Male,Divorced,10,10
1882,Sales,Sales Executive,116556,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,58.99,34,Male,Married,9,5
1883,Research & Development,Laboratory Technician,24744,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,12.52,29,Male,Single,11,3
1885,Research & Development,Research Scientist,51408,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,26.02,37,Male,Married,16,5
1886,Research & Development,Manufacturing Director,57456,Yes,ACTIVE,FULL_TIME,1.0,2021-01-01,,29.08,35,Female,Married,4,3
1888,Research & Development,Manufacturing Director,70872,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,35.87,45,Female,Married,10,9
1890,Human Resources,Human Resources,46632,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,23.6,36,Male,Single,10,10
1892,Research & Development,Manager,201876,No,ACTIVE,FULL_TIME,1.0,2005-01-05,,102.16,40,Male,Divorced,22,19
1893,Research & Development,Research Scientist,35196,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,17.81,26,Female,Married,1,1
1898,Sales,Sales Executive,78000,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,39.47,27,Female,Single,9,8
1900,Research & Development,Manager,206088,No,ACTIVE,FULL_TIME,1.0,2002-01-06,,104.3,48,Female,Divorced,24,22
1903,Research & Development,Healthcare Representative,60396,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,30.56,44,Male,Married,10,2
1905,Research & Development,Research Scientist,27684,Yes,TERMINATED,FULL_TIME,1.0,2019-01-02,2025-12-31,14.01,34,Male,Married,5,5
1907,Research & Development,Laboratory Technician,31044,No,TERMINATED,FULL_TIME,1.0,2020-01-02,2025-12-31,15.71,56,Male,Single,5,4
1908,Sales,Sales Executive,66084,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,33.44,36,Male,Married,12,4
1909,Sales,Sales Executive,52716,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,26.68,41,Female,Married,14,5
1911,Research & Development,Research Director,160176,No,ACTIVE,FULL_TIME,1.0,2011-01-04,,81.06,42,Male,Married,18,13
1912,Sales,Sales Executive,78996,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,39.98,31,Female,Divorced,8,5
1915,Sales,Sales Executive,97236,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,49.21,34,Female,Married,9,4
1916,Research & Development,Laboratory Technician,47736,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,24.16,31,Female,Divorced,4,2
1918,Research & Development,Laboratory Technician,30528,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,15.45,26,Male,Married,8,7
1922,Research & Development,Healthcare Representative,64788,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,32.79,45,Male,Single,12,4
1924,Sales,Sales Executive,65844,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,33.32,33,Male,Single,10,10
1927,Sales,Sales Executive,82008,Yes,ACTIVE,FULL_TIME,1.0,2017-01-02,,41.5,28,Male,Married,7,7
1928,Sales,Sales Representative,13092,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,6.63,29,Male,Single,1,1
1929,Sales,Sales Executive,68832,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,34.83,39,Female,Married,10,3
1931,Research & Development,Research Scientist,26712,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,13.52,27,Male,Married,6,5
1932,Research & Development,Research Scientist,68964,Yes,ACTIVE,FULL_TIME,1.0,2009-01-04,,34.9,34,Male,Married,16,15
1933,Sales,Sales Executive,118248,Yes,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,59.84,28,Female,Single,6,2
1934,Research & Development,Research Scientist,65604,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,33.2,47,Male,Married,16,8
1935,Sales,Sales Executive,64560,No,ACTIVE,FULL_TIME,1.0,2024-01-01,,32.67,56,Female,Married,6,0
1936,Research & Development,Manufacturing Director,61812,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,31.28,39,Male,Married,10,10
1937,Research & Development,Research Scientist,25596,Yes,ACTIVE,FULL_TIME,1.0,2004-01-06,,12.95,38,Female,Divorced,20,20
1938,Sales,Manager,214500,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,108.55,58,Female,Married,29,1
1939,Research & Development,Research Scientist,29184,Yes,TERMINATED,FULL_TIME,1.0,2020-01-02,2025-12-31,14.77,32,Female,Single,8,4
1940,Research & Development,Research Scientist,57252,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,28.97,38,Male,Divorced,10,5
1941,Research & Development,Research Director,229932,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,116.36,49,Male,Married,28,5
1943,Sales,Sales Executive,61044,Yes,ACTIVE,FULL_TIME,1.0,2024-01-01,,30.89,42,Male,Divorced,14,0
1944,Human Resources,Human Resources,34356,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,17.39,27,Female,Married,1,1
1945,Sales,Sales Executive,66732,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,33.77,35,Male,Married,6,5
1947,Research & Development,Research Scientist,25728,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,13.02,28,Male,Single,5,5
1948,Research & Development,Research Scientist,36780,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,18.61,31,Male,Divorced,4,4
1949,Research & Development,Laboratory Technician,33720,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,17.06,36,Male,Married,5,5
1950,Sales,Sales Executive,118656,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,60.05,34,Male,Single,14,14
1951,Sales,Sales Executive,103536,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,52.4,34,Male,Divorced,9,8
1952,Research & Development,Laboratory Technician,34404,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,17.41,26,Male,Single,8,7
1954,Research & Development,Healthcare Representative,64476,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,32.63,29,Male,Married,6,5
1955,Research & Development,Healthcare Representative,80004,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,40.49,32,Female,Divorced,9,5
1956,Research & Development,Research Scientist,60036,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,30.38,31,Male,Married,10,10
1960,Research & Development,Laboratory Technician,28404,No,TERMINATED,FULL_TIME,1.0,2020-01-02,2025-12-31,14.37,28,Male,Divorced,6,4
1961,Sales,Sales Representative,34296,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,17.36,38,Male,Single,20,1
1962,Sales,Sales Executive,62448,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,31.6,35,Female,Married,10,10
1965,Sales,Sales Executive,49260,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,24.93,27,Male,Single,7,7
1966,Research & Development,Manufacturing Director,116148,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,58.78,32,Male,Single,8,1
1967,Sales,Sales Executive,67404,Yes,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,34.11,31,Male,Married,10,10
1968,Sales,Sales Executive,125376,Yes,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,63.45,53,Male,Single,15,2
1969,Research & Development,Research Scientist,34764,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,17.59,54,Female,Married,9,4
1970,Research & Development,Healthcare Representative,71616,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,36.24,33,Male,Divorced,9,9
1971,Research & Development,Healthcare Representative,90120,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,45.61,43,Male,Married,10,10
1972,Human Resources,Human Resources,35892,Yes,ACTIVE,FULL_TIME,1.0,2018-01-02,,18.16,38,Male,Married,7,6
1973,Human Resources,Manager,235632,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,119.25,55,Male,Married,35,10
1974,Research & Development,Laboratory Technician,13548,Yes,ACTIVE,FULL_TIME,1.0,2023-01-01,,6.86,31,Female,Divorced,1,1
1975,Sales,Sales Executive,160092,No,ACTIVE,FULL_TIME,1.0,2004-01-06,,81.02,39,Male,Single,21,20
1976,Research & Development,Research Scientist,51984,No,ACTIVE,FULL_TIME,1.0,2004-01-06,,26.31,42,Male,Single,20,20
1979,Research & Development,Research Director,132372,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,66.99,31,Female,Married,13,11
1980,Research & Development,Manufacturing Director,53280,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,26.96,54,Female,Single,9,5
1981,Research & Development,Healthcare Representative,55404,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,28.04,24,Male,Single,4,4
1982,Research & Development,Laboratory Technician,31764,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,16.07,23,Male,Single,5,5
1985,Research & Development,Laboratory Technician,75876,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,38.4,40,Female,Married,10,10
1986,Sales,Sales Executive,68124,No,ACTIVE,FULL_TIME,1.0,2013-01-03,,34.48,40,Female,Married,15,11
1987,Human Resources,Human Resources,26244,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,13.28,25,Female,Married,6,2
1989,Research & Development,Laboratory Technician,44976,No,ACTIVE,FULL_TIME,1.0,2012-01-04,,22.76,30,Male,Married,12,12
1992,Research & Development,Laboratory Technician,47724,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,24.15,25,Male,Divorced,7,2
1993,Research & Development,Healthcare Representative,103596,No,ACTIVE,FULL_TIME,1.0,2007-01-05,,52.43,47,Male,Single,25,17
1994,Research & Development,Laboratory Technician,24096,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,12.19,33,Male,Divorced,1,1
1995,Sales,Sales Executive,53280,No,ACTIVE,FULL_TIME,1.0,2009-01-04,,26.96,38,Male,Married,16,15
1996,Sales,Sales Representative,36804,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,18.63,31,Male,Married,3,2
1997,Research & Development,Manufacturing Director,63852,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,32.31,38,Male,Married,10,8
1998,Research & Development,Research Scientist,64920,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,32.85,42,Male,Divorced,9,4
1999,Research & Development,Research Scientist,33384,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,16.89,41,Male,Married,12,5
2000,Research & Development,Research Director,143484,No,ACTIVE,FULL_TIME,1.0,2011-01-04,,72.61,47,Female,Married,14,13
2003,Research & Development,Laboratory Technician,31920,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,16.15,35,Male,Married,5,2
2007,Research & Development,Research Scientist,40500,No,ACTIVE,FULL_TIME,1.0,2021-01-01,,20.5,22,Male,Single,4,3
2008,Research & Development,Research Scientist,61176,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,30.96,35,Male,Single,10,10
2009,Research & Development,Healthcare Representative,58536,Yes,ACTIVE,FULL_TIME,1.0,2015-01-03,,29.62,33,Female,Married,10,9
2010,Research & Development,Laboratory Technician,34044,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,17.23,32,Female,Single,6,6
2012,Research & Development,Laboratory Technician,28872,No,ACTIVE,FULL_TIME,1.0,2023-01-01,,14.61,40,Male,Married,8,1
2013,Sales,Sales Representative,27228,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,13.78,32,Male,Married,3,2
2014,Research & Development,Research Scientist,49296,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,24.95,39,Male,Single,18,7
2015,Research & Development,Research Director,158472,No,ACTIVE,FULL_TIME,1.0,2006-01-05,,80.2,38,Female,Married,20,18
2016,Sales,Sales Executive,125064,No,ACTIVE,FULL_TIME,1.0,2010-01-04,,63.29,32,Female,Married,14,14
2017,Research & Development,Research Director,164928,Yes,ACTIVE,FULL_TIME,1.0,2008-01-05,,83.47,37,Female,Married,16,16
2018,Sales,Sales Executive,58884,Yes,ACTIVE,FULL_TIME,1.0,2019-01-02,,29.8,25,Female,Divorced,6,5
2019,Sales,Sales Representative,41784,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,21.15,52,Male,Divorced,16,9
2020,Research & Development,Research Scientist,29232,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,14.79,44,Male,Single,6,4
2021,Sales,Sales Representative,28560,Yes,ACTIVE,FULL_TIME,1.0,2022-01-01,,14.45,21,Male,Single,2,2
2022,Research & Development,Manager,233172,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,118.0,39,Male,Single,21,6
2023,Sales,Sales Representative,21480,No,TERMINATED,FULL_TIME,1.0,2023-01-01,2025-12-31,10.87,23,Male,Married,1,1
2024,Sales,Sales Executive,91728,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,46.42,36,Female,Married,10,9
2025,Research & Development,Manufacturing Director,61572,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,31.16,36,Female,Divorced,18,4
2026,Research & Development,Healthcare Representative,75672,No,ACTIVE,FULL_TIME,1.0,2011-01-04,,38.3,56,Male,Divorced,13,13
2027,Research & Development,Research Scientist,57444,Yes,TERMINATED,FULL_TIME,1.0,2022-01-01,2025-12-31,29.07,29,Male,Married,4,2
2031,Research & Development,Manager,226560,No,ACTIVE,FULL_TIME,1.0,2002-01-06,,114.66,42,Male,Married,24,22
2032,Research & Development,Laboratory Technician,28068,No,TERMINATED,FULL_TIME,1.0,2014-01-03,2025-12-31,14.2,56,Male,Married,14,10
2034,Research & Development,Manufacturing Director,162840,No,ACTIVE,FULL_TIME,1.0,2004-01-06,,82.41,41,Female,Married,21,20
2035,Sales,Sales Executive,80544,No,ACTIVE,FULL_TIME,1.0,2016-01-03,,40.76,34,Female,Married,8,8
2036,Sales,Sales Executive,64872,No,ACTIVE,FULL_TIME,1.0,2009-01-04,,32.83,36,Male,Divorced,15,15
2037,Sales,Sales Executive,107256,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,54.28,41,Male,Divorced,14,5
2038,Research & Development,Research Scientist,29268,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,14.81,32,Male,Single,4,4
2040,Human Resources,Human Resources,106044,Yes,ACTIVE,FULL_TIME,1.0,2015-01-03,,53.67,35,Female,Single,9,9
2041,Sales,Sales Executive,64116,No,ACTIVE,FULL_TIME,1.0,2014-01-03,,32.45,38,Female,Married,10,10
2044,Sales,Sales Executive,80736,No,TERMINATED,FULL_TIME,1.0,2018-01-02,2025-12-31,40.86,50,Male,Divorced,12,6
2045,Sales,Sales Executive,79824,No,ACTIVE,FULL_TIME,1.0,2018-01-02,,40.4,36,Female,Married,8,6
2046,Sales,Sales Executive,58200,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,29.45,45,Female,Single,8,5
2048,Research & Development,Research Scientist,33708,No,ACTIVE,FULL_TIME,1.0,2022-01-01,,17.06,40,Male,Single,8,2
2049,Research & Development,Healthcare Representative,68268,Yes,ACTIVE,FULL_TIME,1.0,2014-01-03,,34.55,35,Male,Married,10,10
2051,Research & Development,Research Scientist,24012,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,12.15,40,Female,Married,20,5
2052,Research & Development,Research Scientist,35724,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,18.08,35,Female,Married,4,4
2053,Research & Development,Laboratory Technician,48300,Yes,ACTIVE,FULL_TIME,1.0,2020-01-02,,24.44,29,Male,Married,10,4
2054,Research & Development,Research Scientist,45420,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,22.99,29,Female,Single,5,5
2055,Sales,Sales Executive,130248,Yes,TERMINATED,FULL_TIME,1.0,2021-01-01,2025-12-31,65.91,50,Male,Divorced,20,3
2056,Sales,Sales Executive,144372,No,ACTIVE,FULL_TIME,1.0,2004-01-06,,73.06,39,Female,Married,21,20
2057,Research & Development,Manufacturing Director,119232,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,60.34,31,Male,Single,10,9
2060,Sales,Sales Representative,35592,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,18.01,26,Female,Single,5,4
2061,Research & Development,Laboratory Technician,30852,No,ACTIVE,FULL_TIME,1.0,2019-01-02,,15.61,36,Male,Married,17,5
2062,Research & Development,Healthcare Representative,119892,No,ACTIVE,FULL_TIME,1.0,2017-01-02,,60.67,39,Male,Married,9,7
2064,Research & Development,Manufacturing Director,73704,Yes,ACTIVE,FULL_TIME,1.0,2018-01-02,,37.3,27,Male,Married,6,6
2065,Sales,Sales Executive,64680,No,ACTIVE,FULL_TIME,1.0,2015-01-03,,32.73,49,Male,Married,17,9
2068,Research & Development,Laboratory Technician,52848,No,ACTIVE,FULL_TIME,1.0,2020-01-02,,26.74,34,Male,Married,6,4
